chr1	104	0.12
chr1	103	0.12
chr1	102	0.13
chr1	101	0.13
chr1	100	0.13
chr1	99	0.13
chr1	98	0.14
chr1	97	0.14
chr1	96	0.14
chr1	95	0.14
chr1	94	0.15
chr1	93	0.15
chr1	92	0.15
chr1	91	0.16
chr1	90	0.16
chr1	89	0.16
chr1	88	0.16
chr1	87	0.17
chr1	86	0.17
chr1	85	0.17
chr1	84	0.18
chr1	83	0.18
chr1	82	0.18
chr1	81	0.19
chr1	80	0.19
chr1	79	0.19
chr1	78	0.20
chr1	77	0.20
chr1	76	0.20
chr1	75	0.21
chr1	74	0.21
chr1	73	0.21
chr1	72	0.22
chr1	71	0.22
chr1	70	0.23
chr1	69	0.23
chr1	68	0.23
chr1	67	0.24
chr1	66	0.24
chr1	65	0.25
chr1	64	0.25
chr1	63	0.26
chr1	62	0.26
chr1	61	0.27
chr1	60	0.27
chr1	59	0.27
chr1	58	0.28
chr1	57	0.29
chr1	56	0.29
chr1	55	0.30
chr1	54	0.30
chr1	53	0.31
chr1	52	0.31
chr1	51	0.32
chr1	50	0.32
chr1	49	0.33
chr1	48	0.34
chr1	47	0.34
chr1	46	0.35
chr1	45	0.35
chr1	44	0.36
chr1	43	0.37
chr1	42	0.37
chr1	41	0.38
chr1	40	0.39
chr1	39	0.40
chr1	38	0.40
chr1	37	0.41
chr1	36	0.42
chr1	35	0.43
chr1	34	0.44
chr1	33	0.44
chr1	32	0.45
chr1	31	0.46
chr1	30	0.47
chr1	29	0.48
chr1	28	0.49
chr1	27	0.50
chr1	26	0.51
chr1	25	0.52
chr1	24	0.53
chr1	23	0.54
chr1	22	0.55
chr1	21	0.56
chr1	20	0.57
chr1	19	0.59
chr1	18	0.60
chr1	17	0.61
chr1	16	0.63
chr1	15	0.64
chr1	14	0.65
chr1	13	0.67
chr1	12	0.69
chr1	11	0.70
chr1	10	0.72
chr1	9	0.74
chr1	8	0.75
chr1	7	0.77
chr1	6	0.79
chr1	5	0.82
chr1	4	0.84
chr1	3	0.87
chr1	2	0.90
chr1	1	0.93
chr1	0	1.00
chr2	198	0.00
chr2	197	0.00
chr2	196	0.00
chr2	195	0.00
chr2	194	0.00
chr2	193	0.00
chr2	192	0.00
chr2	191	0.00
chr2	190	0.00
chr2	189	0.00
chr2	188	0.00
chr2	187	0.00
chr2	186	0.00
chr2	185	0.00
chr2	184	0.00
chr2	183	0.00
chr2	182	0.00
chr2	181	0.00
chr2	180	0.00
chr2	179	0.00
chr2	178	0.00
chr2	177	0.00
chr2	176	0.00
chr2	175	0.00
chr2	174	0.00
chr2	173	0.00
chr2	172	0.00
chr2	171	0.00
chr2	170	0.00
chr2	169	0.00
chr2	168	0.00
chr2	167	0.00
chr2	166	0.01
chr2	165	0.01
chr2	164	0.01
chr2	163	0.01
chr2	162	0.01
chr2	161	0.01
chr2	160	0.01
chr2	159	0.01
chr2	158	0.01
chr2	157	0.01
chr2	156	0.01
chr2	155	0.01
chr2	154	0.01
chr2	153	0.01
chr2	152	0.01
chr2	151	0.01
chr2	150	0.01
chr2	149	0.01
chr2	148	0.01
chr2	147	0.01
chr2	146	0.01
chr2	145	0.01
chr2	144	0.01
chr2	143	0.01
chr2	142	0.01
chr2	141	0.01
chr2	140	0.01
chr2	139	0.01
chr2	138	0.01
chr2	137	0.02
chr2	136	0.02
chr2	135	0.02
chr2	134	0.02
chr2	133	0.02
chr2	132	0.02
chr2	131	0.02
chr2	130	0.02
chr2	129	0.02
chr2	128	0.02
chr2	127	0.02
chr2	126	0.02
chr2	125	0.02
chr2	124	0.02
chr2	123	0.02
chr2	122	0.02
chr2	121	0.02
chr2	120	0.03
chr2	119	0.03
chr2	118	0.03
chr2	117	0.03
chr2	116	0.03
chr2	115	0.03
chr2	114	0.03
chr2	113	0.03
chr2	112	0.03
chr2	111	0.03
chr2	110	0.03
chr2	109	0.03
chr2	108	0.03
chr2	107	0.04
chr2	106	0.04
chr2	105	0.04
chr2	104	0.04
chr2	103	0.04
chr2	102	0.04
chr2	101	0.04
chr2	100	0.04
chr2	99	0.04
chr2	98	0.04
chr2	97	0.05
chr2	96	0.05
chr2	95	0.05
chr2	94	0.05
chr2	93	0.05
chr2	92	0.05
chr2	91	0.05
chr2	90	0.05
chr2	89	0.06
chr2	88	0.06
chr2	87	0.06
chr2	86	0.06
chr2	85	0.06
chr2	84	0.06
chr2	83	0.07
chr2	82	0.07
chr2	81	0.07
chr2	80	0.07
chr2	79	0.07
chr2	78	0.07
chr2	77	0.08
chr2	76	0.08
chr2	75	0.08
chr2	74	0.08
chr2	73	0.08
chr2	72	0.09
chr2	71	0.09
chr2	70	0.09
chr2	69	0.09
chr2	68	0.09
chr2	67	0.10
chr2	66	0.10
chr2	65	0.10
chr2	64	0.10
chr2	63	0.11
chr2	62	0.11
chr2	61	0.11
chr2	60	0.11
chr2	59	0.12
chr2	58	0.12
chr2	57	0.12
chr2	56	0.13
chr2	55	0.13
chr2	54	0.13
chr2	53	0.14
chr2	52	0.14
chr2	51	0.14
chr2	50	0.15
chr2	49	0.15
chr2	48	0.15
chr2	47	0.16
chr2	46	0.16
chr2	45	0.17
chr2	44	0.17
chr2	43	0.17
chr2	42	0.18
chr2	41	0.18
chr2	40	0.19
chr2	39	0.19
chr2	38	0.20
chr2	37	0.20
chr2	36	0.21
chr2	35	0.22
chr2	34	0.22
chr2	33	0.23
chr2	32	0.24
chr2	31	0.24
chr2	30	0.25
chr2	29	0.26
chr2	28	0.26
chr2	27	0.27
chr2	26	0.28
chr2	25	0.29
chr2	24	0.30
chr2	23	0.31
chr2	22	0.32
chr2	21	0.33
chr2	20	0.34
chr2	19	0.35
chr2	18	0.37
chr2	17	0.38
chr2	16	0.39
chr2	15	0.41
chr2	14	0.42
chr2	13	0.44
chr2	12	0.46
chr2	11	0.47
chr2	10	0.50
chr2	9	0.52
chr2	8	0.54
chr2	7	0.57
chr2	6	0.60
chr2	5	0.63
chr2	4	0.67
chr2	3	0.71
chr2	2	0.77
chr2	1	0.83
chr2	0	1.00
chr3	200	0.00
chr3	199	0.00
chr3	198	0.00
chr3	197	0.00
chr3	196	0.00
chr3	195	0.00
chr3	194	0.00
chr3	193	0.00
chr3	192	0.00
chr3	191	0.00
chr3	190	0.00
chr3	189	0.00
chr3	188	0.00
chr3	187	0.00
chr3	186	0.00
chr3	185	0.00
chr3	184	0.00
chr3	183	0.00
chr3	182	0.00
chr3	181	0.00
chr3	180	0.00
chr3	179	0.00
chr3	178	0.00
chr3	177	0.00
chr3	176	0.00
chr3	175	0.01
chr3	174	0.01
chr3	173	0.01
chr3	172	0.01
chr3	171	0.01
chr3	170	0.01
chr3	169	0.01
chr3	168	0.01
chr3	167	0.01
chr3	166	0.01
chr3	165	0.01
chr3	164	0.01
chr3	163	0.01
chr3	162	0.01
chr3	161	0.01
chr3	160	0.01
chr3	159	0.01
chr3	158	0.01
chr3	157	0.01
chr3	156	0.01
chr3	155	0.01
chr3	154	0.01
chr3	153	0.01
chr3	152	0.01
chr3	151	0.01
chr3	150	0.01
chr3	149	0.02
chr3	148	0.02
chr3	147	0.02
chr3	146	0.02
chr3	145	0.02
chr3	144	0.02
chr3	143	0.02
chr3	142	0.02
chr3	141	0.02
chr3	140	0.02
chr3	139	0.02
chr3	138	0.02
chr3	137	0.02
chr3	136	0.02
chr3	135	0.02
chr3	134	0.02
chr3	133	0.02
chr3	132	0.03
chr3	131	0.03
chr3	130	0.03
chr3	129	0.03
chr3	128	0.03
chr3	127	0.03
chr3	126	0.03
chr3	125	0.03
chr3	124	0.03
chr3	123	0.03
chr3	122	0.03
chr3	121	0.03
chr3	120	0.04
chr3	119	0.04
chr3	118	0.04
chr3	117	0.04
chr3	116	0.04
chr3	115	0.04
chr3	114	0.04
chr3	113	0.04
chr3	112	0.04
chr3	111	0.05
chr3	110	0.05
chr3	109	0.05
chr3	108	0.05
chr3	107	0.05
chr3	106	0.05
chr3	105	0.05
chr3	104	0.05
chr3	103	0.06
chr3	102	0.06
chr3	101	0.06
chr3	100	0.06
chr3	99	0.06
chr3	98	0.06
chr3	97	0.06
chr3	96	0.07
chr3	95	0.07
chr3	94	0.07
chr3	93	0.07
chr3	92	0.07
chr3	91	0.07
chr3	90	0.08
chr3	89	0.08
chr3	88	0.08
chr3	87	0.08
chr3	86	0.08
chr3	85	0.09
chr3	84	0.09
chr3	83	0.09
chr3	82	0.09
chr3	81	0.09
chr3	80	0.10
chr3	79	0.10
chr3	78	0.10
chr3	77	0.10
chr3	76	0.11
chr3	75	0.11
chr3	74	0.11
chr3	73	0.11
chr3	72	0.12
chr3	71	0.12
chr3	70	0.12
chr3	69	0.12
chr3	68	0.13
chr3	67	0.13
chr3	66	0.13
chr3	65	0.14
chr3	64	0.14
chr3	63	0.14
chr3	62	0.15
chr3	61	0.15
chr3	60	0.15
chr3	59	0.16
chr3	58	0.16
chr3	57	0.16
chr3	56	0.17
chr3	55	0.17
chr3	54	0.18
chr3	53	0.18
chr3	52	0.19
chr3	51	0.19
chr3	50	0.19
chr3	49	0.20
chr3	48	0.20
chr3	47	0.21
chr3	46	0.21
chr3	45	0.22
chr3	44	0.22
chr3	43	0.23
chr3	42	0.24
chr3	41	0.24
chr3	40	0.25
chr3	39	0.25
chr3	38	0.26
chr3	37	0.27
chr3	36	0.27
chr3	35	0.28
chr3	34	0.29
chr3	33	0.30
chr3	32	0.30
chr3	31	0.31
chr3	30	0.32
chr3	29	0.33
chr3	28	0.34
chr3	27	0.35
chr3	26	0.36
chr3	25	0.37
chr3	24	0.38
chr3	23	0.39
chr3	22	0.40
chr3	21	0.41
chr3	20	0.42
chr3	19	0.44
chr3	18	0.45
chr3	17	0.46
chr3	16	0.48
chr3	15	0.49
chr3	14	0.51
chr3	13	0.53
chr3	12	0.54
chr3	11	0.56
chr3	10	0.58
chr3	9	0.60
chr3	8	0.63
chr3	7	0.65
chr3	6	0.68
chr3	5	0.71
chr3	4	0.74
chr3	3	0.77
chr3	2	0.82
chr3	1	0.87
chr3	0	1.00
chr4	196	0.00
chr4	195	0.00
chr4	194	0.00
chr4	193	0.00
chr4	192	0.00
chr4	191	0.00
chr4	190	0.00
chr4	189	0.00
chr4	188	0.00
chr4	187	0.00
chr4	186	0.00
chr4	185	0.00
chr4	184	0.00
chr4	183	0.00
chr4	182	0.00
chr4	181	0.00
chr4	180	0.00
chr4	179	0.00
chr4	178	0.00
chr4	177	0.00
chr4	176	0.00
chr4	175	0.00
chr4	174	0.00
chr4	173	0.00
chr4	172	0.00
chr4	171	0.00
chr4	170	0.00
chr4	169	0.00
chr4	168	0.00
chr4	167	0.00
chr4	166	0.00
chr4	165	0.00
chr4	164	0.01
chr4	163	0.01
chr4	162	0.01
chr4	161	0.01
chr4	160	0.01
chr4	159	0.01
chr4	158	0.01
chr4	157	0.01
chr4	156	0.01
chr4	155	0.01
chr4	154	0.01
chr4	153	0.01
chr4	152	0.01
chr4	151	0.01
chr4	150	0.01
chr4	149	0.01
chr4	148	0.01
chr4	147	0.01
chr4	146	0.01
chr4	145	0.01
chr4	144	0.01
chr4	143	0.01
chr4	142	0.01
chr4	141	0.01
chr4	140	0.01
chr4	139	0.01
chr4	138	0.01
chr4	137	0.01
chr4	136	0.01
chr4	135	0.01
chr4	134	0.02
chr4	133	0.02
chr4	132	0.02
chr4	131	0.02
chr4	130	0.02
chr4	129	0.02
chr4	128	0.02
chr4	127	0.02
chr4	126	0.02
chr4	125	0.02
chr4	124	0.02
chr4	123	0.02
chr4	122	0.02
chr4	121	0.02
chr4	120	0.02
chr4	119	0.02
chr4	118	0.02
chr4	117	0.02
chr4	116	0.02
chr4	115	0.03
chr4	114	0.03
chr4	113	0.03
chr4	112	0.03
chr4	111	0.03
chr4	110	0.03
chr4	109	0.03
chr4	108	0.03
chr4	107	0.03
chr4	106	0.03
chr4	105	0.03
chr4	104	0.03
chr4	103	0.03
chr4	102	0.03
chr4	101	0.04
chr4	100	0.04
chr4	99	0.04
chr4	98	0.04
chr4	97	0.04
chr4	96	0.04
chr4	95	0.04
chr4	94	0.04
chr4	93	0.04
chr4	92	0.04
chr4	91	0.04
chr4	90	0.05
chr4	89	0.05
chr4	88	0.05
chr4	87	0.05
chr4	86	0.05
chr4	85	0.05
chr4	84	0.05
chr4	83	0.05
chr4	82	0.06
chr4	81	0.06
chr4	80	0.06
chr4	79	0.06
chr4	78	0.06
chr4	77	0.06
chr4	76	0.06
chr4	75	0.07
chr4	74	0.07
chr4	73	0.07
chr4	72	0.07
chr4	71	0.07
chr4	70	0.07
chr4	69	0.08
chr4	68	0.08
chr4	67	0.08
chr4	66	0.08
chr4	65	0.08
chr4	64	0.09
chr4	63	0.09
chr4	62	0.09
chr4	61	0.09
chr4	60	0.10
chr4	59	0.10
chr4	58	0.10
chr4	57	0.10
chr4	56	0.11
chr4	55	0.11
chr4	54	0.11
chr4	53	0.12
chr4	52	0.12
chr4	51	0.12
chr4	50	0.12
chr4	49	0.13
chr4	48	0.13
chr4	47	0.14
chr4	46	0.14
chr4	45	0.14
chr4	44	0.15
chr4	43	0.15
chr4	42	0.16
chr4	41	0.16
chr4	40	0.16
chr4	39	0.17
chr4	38	0.17
chr4	37	0.18
chr4	36	0.18
chr4	35	0.19
chr4	34	0.20
chr4	33	0.20
chr4	32	0.21
chr4	31	0.21
chr4	30	0.22
chr4	29	0.23
chr4	28	0.24
chr4	27	0.24
chr4	26	0.25
chr4	25	0.26
chr4	24	0.27
chr4	23	0.28
chr4	22	0.29
chr4	21	0.30
chr4	20	0.31
chr4	19	0.32
chr4	18	0.33
chr4	17	0.34
chr4	16	0.35
chr4	15	0.37
chr4	14	0.38
chr4	13	0.40
chr4	12	0.42
chr4	11	0.44
chr4	10	0.46
chr4	9	0.48
chr4	8	0.50
chr4	7	0.53
chr4	6	0.56
chr4	5	0.59
chr4	4	0.63
chr4	3	0.67
chr4	2	0.74
chr4	1	0.80
chr4	0	1.00
chr5	201	0.00
chr5	200	0.00
chr5	199	0.00
chr5	198	0.00
chr5	197	0.00
chr5	196	0.00
chr5	195	0.00
chr5	194	0.00
chr5	193	0.00
chr5	192	0.00
chr5	191	0.00
chr5	190	0.00
chr5	189	0.00
chr5	188	0.00
chr5	187	0.00
chr5	186	0.01
chr5	185	0.01
chr5	184	0.01
chr5	183	0.01
chr5	182	0.01
chr5	181	0.01
chr5	180	0.01
chr5	179	0.01
chr5	178	0.01
chr5	177	0.01
chr5	176	0.01
chr5	175	0.01
chr5	174	0.01
chr5	173	0.01
chr5	172	0.01
chr5	171	0.01
chr5	170	0.01
chr5	169	0.01
chr5	168	0.01
chr5	167	0.01
chr5	166	0.02
chr5	165	0.02
chr5	164	0.02
chr5	163	0.02
chr5	162	0.02
chr5	161	0.02
chr5	160	0.02
chr5	159	0.02
chr5	158	0.02
chr5	157	0.02
chr5	156	0.02
chr5	155	0.02
chr5	154	0.02
chr5	153	0.02
chr5	152	0.03
chr5	151	0.03
chr5	150	0.03
chr5	149	0.03
chr5	148	0.03
chr5	147	0.03
chr5	146	0.03
chr5	145	0.03
chr5	144	0.03
chr5	143	0.03
chr5	142	0.03
chr5	141	0.04
chr5	140	0.04
chr5	139	0.04
chr5	138	0.04
chr5	137	0.04
chr5	136	0.04
chr5	135	0.04
chr5	134	0.04
chr5	133	0.04
chr5	132	0.04
chr5	131	0.05
chr5	130	0.05
chr5	129	0.05
chr5	128	0.05
chr5	127	0.05
chr5	126	0.05
chr5	125	0.05
chr5	124	0.05
chr5	123	0.06
chr5	122	0.06
chr5	121	0.06
chr5	120	0.06
chr5	119	0.06
chr5	118	0.06
chr5	117	0.06
chr5	116	0.06
chr5	115	0.07
chr5	114	0.07
chr5	113	0.07
chr5	112	0.07
chr5	111	0.07
chr5	110	0.07
chr5	109	0.08
chr5	108	0.08
chr5	107	0.08
chr5	106	0.08
chr5	105	0.08
chr5	104	0.08
chr5	103	0.09
chr5	102	0.09
chr5	101	0.09
chr5	100	0.09
chr5	99	0.09
chr5	98	0.09
chr5	97	0.10
chr5	96	0.10
chr5	95	0.10
chr5	94	0.10
chr5	93	0.10
chr5	92	0.11
chr5	91	0.11
chr5	90	0.11
chr5	89	0.11
chr5	88	0.12
chr5	87	0.12
chr5	86	0.12
chr5	85	0.12
chr5	84	0.13
chr5	83	0.13
chr5	82	0.13
chr5	81	0.13
chr5	80	0.14
chr5	79	0.14
chr5	78	0.14
chr5	77	0.14
chr5	76	0.15
chr5	75	0.15
chr5	74	0.15
chr5	73	0.16
chr5	72	0.16
chr5	71	0.16
chr5	70	0.17
chr5	69	0.17
chr5	68	0.17
chr5	67	0.18
chr5	66	0.18
chr5	65	0.18
chr5	64	0.19
chr5	63	0.19
chr5	62	0.20
chr5	61	0.20
chr5	60	0.20
chr5	59	0.21
chr5	58	0.21
chr5	57	0.22
chr5	56	0.22
chr5	55	0.23
chr5	54	0.23
chr5	53	0.24
chr5	52	0.24
chr5	51	0.25
chr5	50	0.25
chr5	49	0.26
chr5	48	0.26
chr5	47	0.27
chr5	46	0.27
chr5	45	0.28
chr5	44	0.29
chr5	43	0.29
chr5	42	0.30
chr5	41	0.31
chr5	40	0.31
chr5	39	0.32
chr5	38	0.33
chr5	37	0.34
chr5	36	0.34
chr5	35	0.35
chr5	34	0.36
chr5	33	0.37
chr5	32	0.38
chr5	31	0.39
chr5	30	0.40
chr5	29	0.41
chr5	28	0.42
chr5	27	0.43
chr5	26	0.44
chr5	25	0.45
chr5	24	0.46
chr5	23	0.47
chr5	22	0.49
chr5	21	0.50
chr5	20	0.51
chr5	19	0.53
chr5	18	0.54
chr5	17	0.56
chr5	16	0.57
chr5	15	0.59
chr5	14	0.60
chr5	13	0.62
chr5	12	0.64
chr5	11	0.66
chr5	10	0.68
chr5	9	0.70
chr5	8	0.72
chr5	7	0.75
chr5	6	0.77
chr5	5	0.80
chr5	4	0.82
chr5	3	0.85
chr5	2	0.89
chr5	1	0.92
chr5	0	1.00
chr6	203	0.00
chr6	202	0.00
chr6	201	0.00
chr6	200	0.00
chr6	199	0.00
chr6	198	0.00
chr6	197	0.00
chr6	196	0.00
chr6	195	0.00
chr6	194	0.00
chr6	193	0.00
chr6	192	0.00
chr6	191	0.00
chr6	190	0.00
chr6	189	0.00
chr6	188	0.01
chr6	187	0.01
chr6	186	0.01
chr6	185	0.01
chr6	184	0.01
chr6	183	0.01
chr6	182	0.01
chr6	181	0.01
chr6	180	0.01
chr6	179	0.01
chr6	178	0.01
chr6	177	0.01
chr6	176	0.01
chr6	175	0.01
chr6	174	0.01
chr6	173	0.01
chr6	172	0.01
chr6	171	0.01
chr6	170	0.02
chr6	169	0.02
chr6	168	0.02
chr6	167	0.02
chr6	166	0.02
chr6	165	0.02
chr6	164	0.02
chr6	163	0.02
chr6	162	0.02
chr6	161	0.02
chr6	160	0.02
chr6	159	0.02
chr6	158	0.02
chr6	157	0.02
chr6	156	0.03
chr6	155	0.03
chr6	154	0.03
chr6	153	0.03
chr6	152	0.03
chr6	151	0.03
chr6	150	0.03
chr6	149	0.03
chr6	148	0.03
chr6	147	0.03
chr6	146	0.03
chr6	145	0.04
chr6	144	0.04
chr6	143	0.04
chr6	142	0.04
chr6	141	0.04
chr6	140	0.04
chr6	139	0.04
chr6	138	0.04
chr6	137	0.04
chr6	136	0.04
chr6	135	0.05
chr6	134	0.05
chr6	133	0.05
chr6	132	0.05
chr6	131	0.05
chr6	130	0.05
chr6	129	0.05
chr6	128	0.05
chr6	127	0.06
chr6	126	0.06
chr6	125	0.06
chr6	124	0.06
chr6	123	0.06
chr6	122	0.06
chr6	121	0.07
chr6	120	0.07
chr6	119	0.07
chr6	118	0.07
chr6	117	0.07
chr6	116	0.07
chr6	115	0.08
chr6	114	0.08
chr6	113	0.08
chr6	112	0.08
chr6	111	0.08
chr6	110	0.08
chr6	109	0.09
chr6	108	0.09
chr6	107	0.09
chr6	106	0.09
chr6	105	0.09
chr6	104	0.10
chr6	103	0.10
chr6	102	0.10
chr6	101	0.10
chr6	100	0.10
chr6	99	0.11
chr6	98	0.11
chr6	97	0.11
chr6	96	0.11
chr6	95	0.12
chr6	94	0.12
chr6	93	0.12
chr6	92	0.12
chr6	91	0.13
chr6	90	0.13
chr6	89	0.13
chr6	88	0.13
chr6	87	0.14
chr6	86	0.14
chr6	85	0.14
chr6	84	0.15
chr6	83	0.15
chr6	82	0.15
chr6	81	0.15
chr6	80	0.16
chr6	79	0.16
chr6	78	0.16
chr6	77	0.17
chr6	76	0.17
chr6	75	0.18
chr6	74	0.18
chr6	73	0.18
chr6	72	0.19
chr6	71	0.19
chr6	70	0.20
chr6	69	0.20
chr6	68	0.20
chr6	67	0.21
chr6	66	0.21
chr6	65	0.22
chr6	64	0.22
chr6	63	0.23
chr6	62	0.23
chr6	61	0.24
chr6	60	0.24
chr6	59	0.25
chr6	58	0.25
chr6	57	0.26
chr6	56	0.26
chr6	55	0.27
chr6	54	0.27
chr6	53	0.28
chr6	52	0.28
chr6	51	0.29
chr6	50	0.30
chr6	49	0.30
chr6	48	0.31
chr6	47	0.32
chr6	46	0.32
chr6	45	0.33
chr6	44	0.34
chr6	43	0.34
chr6	42	0.35
chr6	41	0.36
chr6	40	0.37
chr6	39	0.37
chr6	38	0.38
chr6	37	0.39
chr6	36	0.40
chr6	35	0.41
chr6	34	0.42
chr6	33	0.43
chr6	32	0.44
chr6	31	0.45
chr6	30	0.46
chr6	29	0.47
chr6	28	0.48
chr6	27	0.49
chr6	26	0.50
chr6	25	0.51
chr6	24	0.52
chr6	23	0.54
chr6	22	0.55
chr6	21	0.56
chr6	20	0.57
chr6	19	0.59
chr6	18	0.60
chr6	17	0.62
chr6	16	0.63
chr6	15	0.65
chr6	14	0.66
chr6	13	0.68
chr6	12	0.69
chr6	11	0.71
chr6	10	0.73
chr6	9	0.75
chr6	8	0.77
chr6	7	0.79
chr6	6	0.81
chr6	5	0.83
chr6	4	0.85
chr6	3	0.88
chr6	2	0.91
chr6	1	0.94
chr6	0	1.00
chr7	203	0.00
chr7	202	0.00
chr7	201	0.00
chr7	200	0.00
chr7	199	0.00
chr7	198	0.00
chr7	197	0.00
chr7	196	0.00
chr7	195	0.00
chr7	194	0.00
chr7	193	0.00
chr7	192	0.00
chr7	191	0.00
chr7	190	0.00
chr7	189	0.00
chr7	188	0.00
chr7	187	0.00
chr7	186	0.00
chr7	185	0.01
chr7	184	0.01
chr7	183	0.01
chr7	182	0.01
chr7	181	0.01
chr7	180	0.01
chr7	179	0.01
chr7	178	0.01
chr7	177	0.01
chr7	176	0.01
chr7	175	0.01
chr7	174	0.01
chr7	173	0.01
chr7	172	0.01
chr7	171	0.01
chr7	170	0.01
chr7	169	0.01
chr7	168	0.01
chr7	167	0.01
chr7	166	0.01
chr7	165	0.01
chr7	164	0.01
chr7	163	0.02
chr7	162	0.02
chr7	161	0.02
chr7	160	0.02
chr7	159	0.02
chr7	158	0.02
chr7	157	0.02
chr7	156	0.02
chr7	155	0.02
chr7	154	0.02
chr7	153	0.02
chr7	152	0.02
chr7	151	0.02
chr7	150	0.02
chr7	149	0.03
chr7	148	0.03
chr7	147	0.03
chr7	146	0.03
chr7	145	0.03
chr7	144	0.03
chr7	143	0.03
chr7	142	0.03
chr7	141	0.03
chr7	140	0.03
chr7	139	0.03
chr7	138	0.04
chr7	137	0.04
chr7	136	0.04
chr7	135	0.04
chr7	134	0.04
chr7	133	0.04
chr7	132	0.04
chr7	131	0.04
chr7	130	0.04
chr7	129	0.05
chr7	128	0.05
chr7	127	0.05
chr7	126	0.05
chr7	125	0.05
chr7	124	0.05
chr7	123	0.05
chr7	122	0.05
chr7	121	0.06
chr7	120	0.06
chr7	119	0.06
chr7	118	0.06
chr7	117	0.06
chr7	116	0.06
chr7	115	0.06
chr7	114	0.07
chr7	113	0.07
chr7	112	0.07
chr7	111	0.07
chr7	110	0.07
chr7	109	0.07
chr7	108	0.08
chr7	107	0.08
chr7	106	0.08
chr7	105	0.08
chr7	104	0.08
chr7	103	0.09
chr7	102	0.09
chr7	101	0.09
chr7	100	0.09
chr7	99	0.09
chr7	98	0.10
chr7	97	0.10
chr7	96	0.10
chr7	95	0.10
chr7	94	0.10
chr7	93	0.11
chr7	92	0.11
chr7	91	0.11
chr7	90	0.11
chr7	89	0.11
chr7	88	0.12
chr7	87	0.12
chr7	86	0.12
chr7	85	0.13
chr7	84	0.13
chr7	83	0.13
chr7	82	0.13
chr7	81	0.14
chr7	80	0.14
chr7	79	0.14
chr7	78	0.15
chr7	77	0.15
chr7	76	0.15
chr7	75	0.15
chr7	74	0.16
chr7	73	0.16
chr7	72	0.16
chr7	71	0.17
chr7	70	0.17
chr7	69	0.17
chr7	68	0.18
chr7	67	0.18
chr7	66	0.19
chr7	65	0.19
chr7	64	0.19
chr7	63	0.20
chr7	62	0.20
chr7	61	0.21
chr7	60	0.21
chr7	59	0.21
chr7	58	0.22
chr7	57	0.22
chr7	56	0.23
chr7	55	0.23
chr7	54	0.24
chr7	53	0.24
chr7	52	0.25
chr7	51	0.25
chr7	50	0.26
chr7	49	0.27
chr7	48	0.27
chr7	47	0.28
chr7	46	0.28
chr7	45	0.29
chr7	44	0.30
chr7	43	0.30
chr7	42	0.31
chr7	41	0.32
chr7	40	0.32
chr7	39	0.33
chr7	38	0.34
chr7	37	0.35
chr7	36	0.35
chr7	35	0.36
chr7	34	0.37
chr7	33	0.38
chr7	32	0.39
chr7	31	0.40
chr7	30	0.41
chr7	29	0.42
chr7	28	0.43
chr7	27	0.44
chr7	26	0.45
chr7	25	0.46
chr7	24	0.47
chr7	23	0.48
chr7	22	0.49
chr7	21	0.51
chr7	20	0.52
chr7	19	0.53
chr7	18	0.55
chr7	17	0.56
chr7	16	0.57
chr7	15	0.59
chr7	14	0.61
chr7	13	0.62
